site,point,year,det1,det2,det3,det4,det5,det6,det7,det8,det9,det10,ttd,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,wind1,wind2,wind3,wind4,wind5,wind6,wind7,wind8,wind9,wind10
SGL060,CA0857,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0858,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0859,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0860,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0861,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0862,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0863,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0864,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
Ohiopyle,CA0888,2021,1,1,1,0,0,0,0,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0889,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0890,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0891,2021,1,1,1,1,1,1,1,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0892,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0893,2021,1,1,1,0,1,0,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0894,2021,1,1,1,1,1,0,1,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0895,2021,0,0,1,1,1,1,1,1,1,0,3,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0896,2021,0,0,0,0,1,0,0,0,0,1,5,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0899,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0901,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0902,2021,1,1,1,0,0,1,1,0,0,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0903,2021,1,1,0,1,0,1,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0904,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0905,2021,1,1,1,1,1,1,0,1,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0906,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0907,2021,1,0,0,0,0,0,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0908,2021,1,1,0,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0909,2021,0,0,0,1,1,1,0,0,0,0,4,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0910,2021,0,0,0,0,0,1,0,0,0,1,6,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0911,2021,0,0,0,0,0,0,0,0,1,1,9,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0912,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0913,2021,0,1,0,0,0,0,0,0,0,0,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0914,2021,0,0,0,1,1,1,1,0,0,0,4,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0915,2021,1,1,1,1,0,0,1,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0916,2021,1,1,1,1,1,1,1,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0917,2021,0,1,0,0,0,0,0,0,0,0,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0918,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0919,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0920,2021,1,1,1,1,1,1,1,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0921,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0922,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0923,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0924,2021,1,1,1,1,1,1,1,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0925,2021,0,0,0,0,0,0,1,0,0,0,7,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0926,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0927,2021,0,0,1,0,1,0,0,0,0,1,3,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0928,2021,1,1,1,1,0,0,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0929,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0930,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0931,2021,0,0,0,0,0,0,0,0,0,1,10,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0932,2021,0,0,0,0,0,0,0,0,0,1,10,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0933,2021,1,1,1,1,1,0,1,0,0,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0934,2021,0,0,0,1,1,1,1,0,1,1,4,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0935,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0936,2021,1,1,0,0,1,0,0,0,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0937,2021,0,0,0,0,0,0,0,0,1,0,9,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0939,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0940,2021,0,1,0,0,0,0,0,0,0,0,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0941,2021,0,1,1,0,0,1,0,0,0,0,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0942,2021,1,1,0,0,0,1,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0943,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0944,2021,0,1,1,1,1,1,1,0,1,1,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0945,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0947,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0948,2021,1,1,1,1,1,0,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0949,2021,0,0,0,0,0,1,0,0,0,0,6,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0950,2021,0,1,0,0,0,0,0,0,0,0,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0951,2021,1,1,1,1,1,1,1,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0952,2021,1,1,1,1,1,0,0,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0953,2021,0,0,1,1,1,1,0,1,1,1,3,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0954,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0955,2021,0,0,1,1,1,1,1,1,1,1,3,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0956,2021,1,1,1,1,0,1,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0957,2021,1,1,1,1,1,1,1,1,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0958,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0959,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0961,2021,1,1,1,1,1,1,1,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0962,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0963,2021,1,0,0,0,0,0,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0964,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0966,2021,0,0,0,1,0,0,0,0,0,0,4,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0967,2021,0,0,0,1,0,1,0,0,1,1,4,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0968,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0969,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0970,2021,1,1,1,0,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0971,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0972,2021,1,0,0,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
